client_id,age,region,income,debt,transactions_monthly,mobile_payments,default
e2a33a57-20cc-4166-9be8-f33776c4210b,43,Fergana,1105320.2546761534,2049069.1988851225,1977701.4859661576,5,0
869fc30e-a251-40e4-a0ab-6eff55c38cda,25,Samarkand,4821328.269057908,2093428.3889360144,2546345.943230693,3,0
b9cfd792-9e53-49f4-a5bd-40e5b11f8dd6,46,Fergana,7224093.684206413,3244358.661181155,3074792.2631858056,0,0
95fd5d86-ebd3-495c-b83e-7968918f9a00,43,Samarkand,3896968.539794039,29084370.693446483,2377997.9807720846,5,0
067b71e9-b7d8-4ffd-af1b-ae321b559744,27,Fergana,1986155.401723973,2624451.0113530285,3727169.2217035424,2,0
d066828b-6f2d-4633-924a-a2cfac6007e8,43,Tashkent,5292429.592755118,1006477.5241756802,2477799.1518683047,1,0
c684a7e3-550e-4a42-b67c-82a63b3592b3,51,Bukhara,3790562.266729044,4754492.897987898,4298370.004446754,4,1
05fb2780-7da6-4f55-a8c1-88c01cec03fb,58,Samarkand,6259116.732131671,1347820.7097184316,2068840.5982498103,2,0
fe21c44b-1920-47ff-9253-ddebb90f899b,24,Andijan,3229347.1355638793,557726.5479286375,5131983.649500618,4,0
15abccd0-776a-4a1f-88e0-6c734fe942dc,21,Andijan,3454726.2206937997,257383.25106485022,5029297.355602423,4,0
a7404914-6930-4c44-9342-67fe75c01632,62,Tashkent,1000000.0,115735.56679987903,2905246.8536846554,5,0
bcb73c4b-9ba2-4d42-864a-e68251e3f78b,28,Fergana,5339889.422102965,2820821.255362821,4146170.4509257483,0,0
a4c9dbeb-a345-4e1f-b575-b9634920d81b,46,Fergana,4678190.123446803,2781955.5379435644,2599571.939491393,1,0
8380673a-ba25-435e-967b-7696cecc569e,53,Tashkent,2623230.658519858,1026182.9615344153,4013286.498231345,0,0
57e20fc8-b163-473d-8ae7-b9f1d88389de,42,Andijan,5387597.427534184,7662825.435463088,2824021.6685432293,0,0
0ca5efe7-e312-4f02-bab5-3a2b3b980fae,38,Andijan,7054140.601288278,692120.2992355076,1714560.101491516,3,0
bd3d5bc5-c7f4-4ff4-aaa0-1651d93b7570,53,Fergana,4568864.1131621,12344213.403411862,0.0,0,0
2fdabbc4-81e3-4f37-97f9-ba5a549c96f5,27,Samarkand,5536333.899643947,4428516.391991254,2731286.5539293895,1,0
5ad3a04d-2ed6-4681-8de7-81371b1a4df9,54,Bukhara,5546622.4991703285,140024.38798069494,3279062.5086852927,2,0
00fc014d-3cde-4b62-b40f-5a376c66909c,26,Samarkand,2591340.345642079,16480488.97548356,4330316.426036216,5,0
ec8fe3a6-75bc-4b64-bdd3-b6e3ecf6e147,41,Andijan,9113171.641415192,1840422.2095882746,3036625.0321513903,0,0
3cf32126-0d8e-4d7f-b637-c9d6dab23c4e,52,Samarkand,4058300.339755432,2988957.368758618,4002910.134717589,1,0
d1e62fec-b22c-4dce-92c0-9b777909f9df,52,Bukhara,6312232.403720541,1672252.259990961,2546058.452778473,0,0
a502e526-c329-4fb3-8d19-864f07a2def3,53,Samarkand,6538430.554458099,6517516.51643062,2662721.0304685547,5,0
7d252cd4-405a-4fe4-823d-f99ca0e1d1c3,35,Samarkand,4720809.745768497,3324550.3414853434,4054035.682528585,4,0
e70323b4-79e6-4071-8364-c5a5f447395a,56,Samarkand,6213590.05011927,709966.6669513918,535325.5153307281,5,0
d78d3def-f2ea-4ff9-ac2b-5965c1f9d9de,49,Samarkand,5491638.443632778,550212.5865948816,3012983.828902916,0,0
8e30aca9-0c81-4e60-80e7-9a0532f49a2a,41,Tashkent,2164720.485545188,6461751.266646456,2600038.650444135,3,0
b4f0073b-340e-4851-9f10-75696e9642f6,40,Andijan,4335454.597499823,1353019.719970386,4360611.204852284,4,0
0636a677-21a5-4aba-b15c-69fd8aece5cc,49,Bukhara,3774898.1952918763,741301.6622363043,2471753.70502018,1,0
3aebf4a3-aa5c-4a18-93c0-9f3f073c430d,54,Andijan,4076509.9173077457,3460015.146731667,3516584.9695700943,5,0
3df2f742-3184-4ab3-ae51-8f4a0c803cfd,29,Tashkent,2391993.644326724,8116804.128061561,3921516.969334694,0,0
1fec82d7-552d-4d44-be82-8ad45f33cd02,30,Tashkent,7252867.433492061,1634074.3187385479,1507404.0058695897,4,0
85332eaf-6058-4a22-87c8-7e4d6ea90f2c,40,Tashkent,8203985.309226826,1617801.0656088367,2860629.691726099,4,0
5599aec7-1704-4539-85c6-27fdaffe3e98,42,Tashkent,6956005.951996817,8975262.233470825,2568363.565914062,2,0
0db0f213-5826-41b0-a5c7-8ffebca11aed,52,Samarkand,7541058.448294286,799868.4719031104,3946293.2468295945,4,0
8c991f11-0d7b-4a64-9d10-be2efe05116a,58,Andijan,4310730.325983687,4795046.470099062,3675081.8408121937,5,1
81fdf5da-fc43-44b0-9db5-b23354e19d01,47,Fergana,3727486.330027927,15506962.2797132,2766797.969940818,1,0
4503429e-5f61-447b-a6f3-076e971ba409,34,Bukhara,3442825.906376577,9203797.488772541,1952591.9495839484,0,1
7f27d9ac-288e-4eb2-b141-c5b2ee636cef,37,Tashkent,6288129.845914446,319041.8523042125,4038146.69602009,5,0
5815df87-ade2-4d3c-9338-c8d38fb4a68c,42,Andijan,5454126.106288299,1927657.12760071,2932347.2234012187,4,0
dd366837-9b9f-4177-be73-95d598dca180,39,Tashkent,4845556.576803149,767938.5742325153,1381623.4343325377,1,0
c5adbe8c-7e19-4970-a060-0afb4023cbe7,30,Tashkent,7590297.088390686,14903295.995016368,1467619.6010300762,2,0
373203a6-2fdf-44e6-af98-32f40b683ce0,36,Tashkent,5809882.707630686,21322663.97200335,3437633.4300729763,0,0
880405c9-614c-41b2-b8a3-6f7b8f07fe8c,53,Tashkent,3322684.7249588305,1339351.6086007261,1724193.8072344814,3,0
6baae73c-ac4e-4001-8b42-681507861c54,29,Tashkent,3638182.3417286105,5538755.273800923,4859647.493603613,4,0
ac600164-07d7-4512-852b-50fa6e8c10b8,58,Bukhara,6363986.598508291,9214160.741252774,2062929.7156406695,4,0
8e0bdb72-b25f-4220-a21c-cce7f12f4bcf,36,Andijan,7083465.705309194,1330779.0652539756,2999639.2746427236,2,0
54a97d53-300f-4cc9-9dd6-e44034e93df7,29,Tashkent,6103360.464511939,1039308.5432954663,3159111.9661603053,1,0
08a53d21-ba53-4710-9ba3-d12ee72307b6,26,Tashkent,8793777.495744163,56371.70223459791,2270622.2607631544,2,0
53d57bc7-a49a-48f5-a32b-28186c3cd94a,24,Tashkent,8270014.331462838,2654822.421914263,760172.9694220312,1,0
cd356858-eb47-4b5d-ae32-f41292afeebc,45,Tashkent,5882071.669701526,11484877.401401171,3190895.0976162273,0,0
5c264736-85e0-47e3-bc20-108ac5175299,31,Samarkand,3322838.6810369957,11664172.594708223,2246760.009897742,4,0
7b186615-9c46-40f3-96c4-aa91a2dbd62c,48,Samarkand,2380024.976536465,683356.5995409593,3116538.427616443,3,0
083b838f-7a56-466b-ac5d-021615f17b8f,36,Fergana,4225236.50997057,1142995.0297165783,2877668.947761291,2,0
5e9823fa-8291-4308-b861-163917ffbc95,64,Tashkent,6506426.892832314,2621642.990986518,3263291.2480718032,5,0
f1d9ac94-c07f-4e1c-9cd5-731e44dd450e,33,Fergana,8653294.158623876,7584853.057181508,4561870.12065606,3,1
4868b9a2-1a0c-4e70-bf63-788073ceff45,22,Bukhara,5834894.0688216,4731836.190977675,2453816.9872728777,3,0
cb411895-cbc5-4580-a151-17341d760c2a,52,Fergana,7337445.588462474,3606187.6657663058,2531155.345657504,4,0
849bc3cd-9711-4529-89bf-cc09fb82c27a,29,Andijan,4509385.027624396,4481605.84038926,1334202.69724611,4,0
43682a25-3696-49b1-a987-a00ce3c6be13,42,Samarkand,6245538.2504551,505734.2160789408,2804816.0489007053,5,0
00c13b66-0940-449f-b4cc-53a92212a944,38,Samarkand,6646713.658954345,3247217.6755808573,3409869.989274966,3,0
12597f38-633b-4c82-9b9d-fc9fdde82b83,53,Tashkent,1040811.4482949437,24181281.94603616,2516505.122428973,0,0
c6b90474-a611-4338-9eb4-77269a847003,40,Tashkent,4173122.3952469793,463023.02404223674,3416430.5004054913,5,0
c8c1942e-d9e8-47e1-a25a-3f7be9d39265,33,Bukhara,6899400.76855574,3662004.9187062965,2822491.474510809,3,0
7420b239-5913-4be8-a4c3-188fe78736cd,56,Bukhara,5548936.67127313,1752394.1950769236,1697733.7620310101,1,0
0567be8e-bb2a-4a51-9a0b-027f926720a9,62,Andijan,2606969.903698134,3881701.6108868998,3311985.0711831045,5,0
acca7c74-3934-4e47-9c58-dbbb678868ea,59,Tashkent,1000000.0,4264452.886295266,2794167.866434983,1,0
f61c9c2c-064d-4dc4-b34f-0a870159e153,56,Tashkent,4268438.509395987,4307508.43889713,3122757.821409358,1,0
94f7b690-6c03-4b53-a67b-81560a42adf3,31,Bukhara,4856828.614212242,9559773.563842166,2433050.1167895836,1,0
1e995858-e385-4721-86a8-c073c4d5e7e0,48,Bukhara,3232154.1003433093,2469411.666072067,2344597.477009105,2,0
b1679fff-13b7-44cc-967e-d85ee7fd22d9,22,Bukhara,5286169.874055989,3632011.9058256904,3157410.8075529654,0,0
57e4d95f-c071-4142-b4ac-ea0c7e14daf0,52,Samarkand,6012773.494465789,54942.76288149215,2769400.087957865,2,1
e0690598-5a20-4a25-be28-cb2270bb7936,40,Fergana,6341374.341452465,7792550.21154878,4724278.249169265,2,0
e1605afe-0340-414c-a64d-62971205497f,46,Fergana,1000000.0,1502065.2248716424,3798730.5121611645,1,0
3912af22-ee80-4175-9268-7a0087b8cf35,60,Tashkent,2371429.8043837594,8479202.574927477,3545004.2594676884,0,0
8d6342de-0c33-42c1-82b6-dff0750f47f1,28,Samarkand,4390754.703290529,1543770.456809641,2822519.1984985857,0,0
ae7866b9-767c-4637-bde0-d0dd4b77d72e,35,Bukhara,6144346.262074927,54235.570340888444,973976.5515234908,3,0
00fb8a05-c42c-4839-b909-4b52e9707128,64,Tashkent,5978468.027100071,841095.2405368141,2192405.072382321,5,1
1a17dbec-4b41-40a1-994e-6e2a4ba0c344,29,Samarkand,5943739.895753352,21231504.15790953,2352706.547415682,2,0
c2684ced-a9ab-4b17-beaf-208f52eae747,26,Andijan,4233164.116062136,1926851.1907421348,2725015.613710086,5,0
94933cfc-e9ad-4371-a585-b581697a7911,27,Samarkand,4344733.125380078,576066.1510051882,2966640.500610046,5,1
36640787-7fc3-4a14-a8d2-9e745cd72505,61,Tashkent,3543341.4631565185,632119.57417744,3656074.9654854955,0,0
049fa756-7379-4f0f-a148-21e84035fa04,34,Fergana,6536388.256211696,1857802.4591007675,3273145.561070065,4,0
72aa93e7-cecb-4a30-90b8-013bb1e7bb43,55,Bukhara,3159022.4245208437,191859.58122376306,4159203.191469905,5,0
b6d0ee0e-de7b-4fcc-b3c3-fc71dd3808b0,24,Andijan,6700072.79037914,3581962.2335584066,2688098.02648075,2,0
9442d5bf-4de1-49ae-9feb-4f32622467ee,63,Samarkand,5415706.476275292,1202344.5840380825,3257162.9441701616,5,0
1a315575-d9b9-477c-baae-5133f825d7e3,30,Tashkent,4909911.0430896925,3662670.2081025997,3343844.2277788008,0,0
f331c43e-89b0-40cd-96ae-c746a195d0a9,57,Tashkent,3686579.2004470667,758559.5559575973,3245726.284358589,4,0
f46711a2-66eb-4ba3-b9af-1448ea40ab06,59,Bukhara,2288916.2776717474,2809342.3705468047,4281890.247940143,5,0
033bfd11-e7fe-4306-928c-69b229cbf794,26,Tashkent,3704694.4872439085,4555481.959250005,3803774.3227471923,4,0
b90985f4-8cd1-45a4-a998-e2747700dc3d,44,Tashkent,4339986.262750227,320026.3211914491,1680596.7804985775,4,0
318ced8a-8af8-4fac-b98f-16a9cbaec9d6,19,Bukhara,1000000.0,2543716.5435401886,2885668.90094066,1,0
bb047b81-068e-4a74-b808-6d95bcb29237,22,Andijan,4605289.689330671,1801434.5891317464,2986026.317770205,3,0
ac83fce5-c7c5-4b74-8749-175a7dcd1d67,46,Fergana,6848714.736052011,1374552.0027968357,5151541.063695006,5,1
3cb6e4ff-babe-4977-9919-c09534a0f148,54,Fergana,6134435.810867745,4638460.228788001,2670208.81875453,5,1
837f3ed3-494a-4bd2-964c-59fb091e15bb,55,Samarkand,4007588.248516985,4440241.475460886,2017516.0966638182,3,0
f1a422b5-7777-4b07-aec8-084a913eef61,36,Andijan,5093872.596830456,4980727.168203315,3438325.429476644,0,1
f1d3ea9a-5a6e-4e01-ad12-984bf0fbffd7,25,Samarkand,3887670.8611560008,865120.5838461817,3496985.719623779,0,0
577f77dc-3e8e-4133-9d3b-f36f60d80c14,62,Fergana,5297521.466671392,1682325.897266868,2926227.136270308,5,0
e0acd5c5-69e5-427c-b1cb-20c1d998edf1,18,Bukhara,8080215.647488063,1176579.0301587824,2779738.99702911,5,0
f3d7a479-e168-44b3-9720-7516c877d900,39,Tashkent,6936997.605249752,3888120.913483483,3948903.956062085,3,0
edfafced-f740-40c1-b849-52861ea92ffe,34,Fergana,6041588.611385506,3090807.939371187,2146401.8457401795,4,1
bd92123e-ac8f-4a1f-9534-d655829855f8,24,Andijan,4014230.175232563,2004580.3852315883,2659046.6571314638,0,0
7000e189-61f9-4983-80b6-09ef590532b5,42,Fergana,6499876.785889677,7709242.333372596,2477850.1378866127,5,0
3211f01d-31ec-400f-b2ed-4fb4e2c8521a,62,Andijan,1626246.097253894,493434.9683868194,4093894.597620588,1,0
de76199e-ec45-4a8a-8cf5-507c1464d2be,21,Andijan,4495293.036018219,18423777.597296912,3285494.2032863437,1,0
089d352b-4e2c-413b-9fb6-3c340c17116e,53,Andijan,6167422.8396479,619569.3923364709,1935005.9026787297,3,0
0280dc24-8658-42bb-b90a-b4a083a30391,23,Samarkand,6480842.428095503,7415586.299037693,2035493.6067372311,0,0
646a62e3-9c93-4421-b1c8-96f0e2f57bab,48,Bukhara,6339768.980431482,2296150.872682314,4873415.1236121515,0,0
b9697ecd-90c5-40e9-a33a-24c67161fbc6,36,Fergana,5589661.378419389,10022124.137681734,4083217.7481070403,5,0
83468216-8713-45d7-993b-f1f4f73cfcfc,61,Bukhara,4608550.041832234,385322.9559207226,3841550.281523479,5,0
8ea62b39-ff56-42fb-a8ac-16e940a652d3,56,Tashkent,6075951.9396529775,2347792.3232696885,3012246.9409733424,4,0
b3ea05e5-f163-432a-bbf9-30e484030fc2,44,Fergana,3094277.9188273987,2043176.1870640493,4508473.240120409,0,0
dd096087-8cfc-4ec0-91bb-35f6f5665945,27,Bukhara,3310645.4734135,24922673.165529527,1896595.2140217414,3,0
534b8583-c659-4c28-9304-e16ae786fdb3,43,Bukhara,5123469.352920594,21184956.54515674,3752967.5122044906,0,0
570a2659-a23a-43e2-97f8-776caeb82084,36,Tashkent,5346395.285417494,1052395.171307546,2556726.4934744365,5,0
a803684d-bb8a-4a80-accc-e9a3465483e3,56,Andijan,1348769.6428707074,4970544.670767353,2751106.68034477,0,0
d673f03e-6f39-4397-9e6f-4248793af4b4,20,Fergana,5910292.761899037,3834177.649033117,3725789.2648323867,1,0
647ed469-f351-4beb-a9ae-68c4fa43011c,62,Fergana,6545456.755838787,838387.4793221394,2856442.491318492,3,1
b529038b-4c57-4b1a-8dbe-b3d5ea949cf4,30,Tashkent,4845429.5250674095,918290.4844559596,2565300.140538742,2,0
3eaee77d-c233-407a-9376-203170c14a69,45,Andijan,9748932.566567983,22665051.63066076,2504842.3519120747,3,0
b0a391c5-e4a4-4c62-9bb5-6d820bc64cb8,37,Fergana,3634129.7873696275,3014064.9261130067,1013654.2544888756,3,0
5d4d01af-9a98-4c97-8f03-142d8f38fa54,45,Fergana,4277825.673226261,672237.8723838563,3763203.619275656,5,0
bd2ab86c-5af8-415a-94e6-3b96b5b2460e,25,Fergana,4209866.187745581,1209020.6519416883,1993369.9272012068,2,0
8d9d6ef8-fedb-466d-9647-c22f27fede76,58,Andijan,4847624.777417965,1562251.8990664026,4858409.405659278,5,0
53b6fcda-317e-44da-865f-02cc4deb9d76,56,Tashkent,4342550.374067418,3576118.0407589623,2712387.4501850074,2,0
d3e29ddf-81de-4268-a924-c6f4cb607886,18,Fergana,2186378.9107902567,2043964.1655391832,4309439.797445958,1,1
0e86d52a-a651-4630-98eb-2a8ee3e625d6,20,Bukhara,3906903.407527049,3034955.5501941033,1190968.9673173192,4,1
72bc8f53-2033-4214-9dae-241fbc4a8824,30,Andijan,4804758.608451848,910605.1911039139,3731483.0211985987,3,1
9a0c59ee-f8a9-493f-b6e3-fb041a0f023c,45,Samarkand,7457144.164123995,1978034.4811586952,3988555.732511812,3,0
072a20d7-438f-4a1e-ac40-8eaf4340557b,42,Tashkent,9404486.546745826,364555.8653440363,4303563.634364434,3,0
33abd6b6-444c-4274-94f9-a60b555217de,50,Bukhara,7670947.795701309,11023222.491370449,1471961.2272133867,3,0
84efd971-eff6-4c1a-b51b-d3bcb76e6d1c,55,Fergana,3449241.9406547872,1107926.811910436,2297281.362913071,1,0
be3e543d-b3bb-41fb-9fc9-559b99b60e12,23,Samarkand,3608380.778747669,7071414.77375436,3576509.9527560803,3,0
8220eda4-9b7a-49ff-be78-5a0903827866,61,Tashkent,4681342.844981298,2150467.985585706,3148441.9788441095,2,1
f041db03-d144-41ab-a61e-ec0403c6560f,62,Andijan,8569117.777707173,3216048.5543652955,3293359.642563835,2,0
79262565-6709-4c48-8798-0fbfd8cbd064,49,Samarkand,4669151.895636213,1721340.0001044236,2639713.3941906677,0,0
a2da379b-3641-477c-ad52-d10c88e67f7e,62,Samarkand,2344985.0189251387,5960900.908950255,4550798.615055691,1,0
1d2c2292-03ab-425c-8b0e-38526e598613,64,Bukhara,3997645.7260939297,9307040.540818747,5608465.448279813,0,0
6e1fc809-df42-4519-b066-13156f8c8ede,38,Tashkent,6514112.003638834,1686253.9912855336,3103979.9240090894,3,0
3ec00589-1d9b-4b15-9d54-01489b670768,33,Bukhara,6379880.553792174,1386795.3170646683,3453421.245505252,1,1
8354967a-a133-4c30-a33f-761b86555aff,38,Bukhara,4599566.667016688,5719726.359956184,3056243.7456228174,1,0
d53b14c0-a328-4396-a6ef-5b944d407306,28,Fergana,6366829.3471200615,1085515.7849658874,4284053.399047436,4,1
6062aca1-192e-492f-b667-542aa9254d9a,54,Andijan,1000000.0,5106031.255146015,3829116.2842568113,4,0
0738f56c-0e36-44e5-abc2-83392aba51ba,53,Samarkand,5207658.470065395,495942.8937138747,1933619.4293631564,0,0
4a70d106-9e43-42ec-b1d0-e2f88e50284d,52,Tashkent,6721370.84273726,4839725.1934190765,2387297.989505355,0,0
9bad932e-b84c-4720-8728-3323c7b12aea,36,Andijan,3334273.4496909296,3601633.4381597643,1990703.206994113,2,1
67bfec9e-702d-4347-b599-b86fd036c5bb,37,Andijan,3327322.9270074237,604659.5910536214,5694822.332195511,2,0
543e6c4f-31df-43f4-a0b3-207658f27734,35,Tashkent,1267103.6944730496,5236321.775687069,3635311.783582069,5,0
6ee13d69-c2b3-44d4-9494-3a1441994264,64,Andijan,8179791.189621388,2957983.9845324685,2404313.7738902178,5,0
a3f99750-ce6e-42e2-87a2-8d41ffe32d41,58,Fergana,3559692.045956867,1223847.6484845243,2324447.95937516,5,1
cc90fbb1-c2ff-4cbc-8336-de23481096f6,31,Andijan,5482086.555724223,2180014.5498667853,3805231.27296691,2,0
e3cb0212-6b24-436d-9588-03df5df765ea,32,Fergana,6207834.082966749,3387374.2347907587,3904920.1496591335,1,0
aeb686ab-fccc-4ca7-8b59-c6cdd7fc8de4,48,Samarkand,8024135.898282906,480100.4085794527,3798107.7130844104,3,0
ee5bc820-00f5-4bdd-b0f5-b30bd8dfe9b6,18,Samarkand,4692204.452028729,15804153.002235798,2574442.6413502805,0,0
a93c80c4-fbcb-404e-a040-422353410e1e,20,Bukhara,3921140.412443163,5476521.174763092,3305843.6444141776,2,0
297475c8-af7b-4f24-adc3-0b4d252ba3d3,33,Fergana,5346135.297141107,540905.6787221114,3110915.097633384,1,0
549cda82-19aa-4a56-aff3-0025489cbebc,40,Samarkand,7568160.553084574,8654136.148810409,2063739.6275615732,4,0
d4a919b5-f23a-4b21-a331-f4090308d36c,28,Andijan,4659654.937198432,1947134.0420132563,2073506.1571239782,3,0
749cc6e2-3a62-4639-b803-aef98ab38b07,29,Tashkent,3090261.836831847,4541607.066003984,3411965.0445431354,4,0
8ea24ff6-55e7-4739-a759-ead7582e79a7,27,Tashkent,1918484.3833692754,1622718.2211285238,3196451.0810436583,5,1
9122c18f-5e3b-40b6-afe1-284cac728686,49,Fergana,2557405.230789549,6610140.852453416,3553351.7108422117,4,1
de9b5768-5b76-4621-9813-5281d481bb19,33,Bukhara,6728782.99481333,6418850.870210522,3791023.038693718,3,1
7c910807-2e48-44f6-bcf1-b897e8ef7dd4,25,Andijan,4358751.047386377,4015295.2660975326,4499382.622497529,1,0
a55f3f60-ea9b-4e7f-a3f3-f43aada77b27,55,Fergana,3784958.1801585793,1378277.3637860266,2224095.6138839535,4,0
17d39a1a-63eb-4261-b313-24c58b272d15,29,Tashkent,3568065.553632115,1463163.5835490348,3630236.1987253823,1,0
8cc2b3ea-cefb-431a-bdde-9efaba34c044,41,Fergana,5170091.720400363,2413319.540762548,3749198.8165286854,4,0
8fc13adc-7ca9-4588-96c8-d3462773dcb0,45,Andijan,4521089.812468832,783340.2050974249,2687869.5874745557,2,0
1e9d8b1a-1a95-4c11-b8a4-ad657c960f2a,25,Samarkand,4453735.712561495,2059848.9376322748,3121863.1835692683,5,0
03aa3452-8b95-4ae2-b2ee-22726320a376,45,Andijan,7698647.8556214785,5765679.256663028,2713441.4433039264,3,0
bcce077e-de18-47a4-ad0b-a9970f0744d3,53,Samarkand,8076032.563723267,8884707.401345007,5108590.383357175,0,0
0335ebc7-3b2a-4017-8c0e-74b0a6e51b67,43,Samarkand,1779956.654182007,2021695.8897276642,3104852.690441106,3,0
fd1ee56e-a29c-4aec-bc97-576709800369,25,Samarkand,5655185.462285915,1330191.7068014746,3451505.1087113936,4,0
2f8ae59a-b879-4e26-827e-4767c441d66e,45,Fergana,3446275.8027572157,8938117.520732107,2736015.7030827887,4,0
47c65fc0-17de-4925-a8e3-f50bd7f58eb4,45,Tashkent,4503497.7722778125,11068478.657796105,2520365.43374921,5,0
dc37acad-ec3d-4e32-bb68-9769f480ee84,54,Fergana,5618556.770253389,2638346.114688649,1697997.3382983229,2,0
6150f883-f596-4029-a1b8-572698debd29,58,Tashkent,4574560.166138161,136363.47920175482,4099868.624725333,2,0
f8f17b38-32f2-4ce0-8ca3-cf75f155169a,53,Andijan,5460919.761255266,5936588.38578561,3768437.497396601,3,1
e91643e2-c346-47c6-b536-1bfa2a961e47,44,Bukhara,6345940.412063835,7663153.771777772,2698903.555560215,0,0
d349ed55-9bf2-4c8e-a3fc-bcfe7c7ba0ba,34,Andijan,5589153.601080639,90943.34328063756,2099630.0969360573,5,0
8097be35-fbb3-4cb9-af91-2b044ffec7a7,26,Fergana,3706327.3916647527,4519721.979338403,3179908.5264201434,3,1
2b431f1e-5fc7-4a21-b35e-ac6de50cbb43,50,Fergana,3741600.7860593526,4438136.873529454,2502303.1937030307,0,0
84ed330c-b39d-4a02-b493-b648738bd7a7,37,Tashkent,2120589.406763929,2379769.7567397426,2777957.431367879,1,0
09f50129-ee56-4338-ae2d-afbd2795f54e,30,Fergana,3292159.4049585634,6926820.4867639225,1736440.0553971159,4,0
ca235116-03de-4c48-abef-28f6702d5aea,45,Samarkand,8924136.723797057,2794646.701473275,3217069.58064803,1,0
96ffbee7-dff8-4807-91d3-3aa2b60522d2,46,Fergana,3415992.851809511,5647047.7425855175,3237003.201988749,3,0
e61aa0ca-8e02-4d72-99b8-c3db049e2874,30,Tashkent,2613242.3751123603,3639907.6078295596,4094722.8842396843,0,0
4ce06f38-0662-4e5a-ac42-0c2adbac8cee,63,Tashkent,5639855.723689547,1428184.856838877,2849258.4313673936,0,0
db480566-b44f-4d37-9ef2-c588816ae970,52,Samarkand,4779270.48141628,4663382.021456663,2666437.522796164,1,0
b5cfceae-6fbe-437c-94e7-63eb5141d0ec,23,Tashkent,4608813.526301549,6676266.8948729765,1443239.1338827747,2,0
91750627-f11c-47c3-bb1c-6c4edd7c4af8,35,Bukhara,7818091.9328241795,18230186.80673856,4100960.948362629,2,1
c3175b2e-8933-4cbb-b139-03726a0dae68,22,Andijan,6098253.35111673,2391057.6851636795,3892823.116556959,5,0
2c8f7c52-7939-4f86-a650-d4f726a97b06,64,Fergana,3940014.1365930494,333223.9269985789,3028738.441406802,1,0
9112af78-8cd5-413f-8456-68c7ad806399,42,Bukhara,4151048.16481644,22102266.344039246,1670768.9454696276,2,0
fc2c4d37-7c7f-4f09-a59a-9d82922fafeb,19,Fergana,3994826.9721886297,4888260.320470758,1785472.9689118583,0,0
fa3070e3-1164-45c1-bd4c-f28e52b55d72,27,Bukhara,6749479.243160514,14635740.18940821,2452894.0712357103,3,0
29324a83-c5cd-4489-91ae-c423a57a167f,47,Fergana,4383704.741093725,548109.5013185162,3965225.7088666633,2,0
dba75e1e-dec2-46f3-986d-29da799bf483,62,Samarkand,1413692.995091699,2093008.886769299,3290337.6352416375,5,0
7160e3e8-ec90-4777-badd-644a2922f9dc,22,Tashkent,4903360.642531311,718986.3855057892,1506642.8111182246,0,0
66dee8b7-db9e-41c4-b584-c28dbeed4cb4,50,Tashkent,1925947.9977441416,9024532.203321043,3404211.914600221,5,0
fcaa0573-3678-424c-a7d7-07986a75570c,18,Samarkand,9368461.203509804,10615619.007195517,2160853.420829143,3,0
e5f13d2e-810f-4cdf-baa3-8f3a33648481,35,Bukhara,3068664.1723055383,3478870.137266267,2477787.7734878547,0,1
a6736ef5-48fb-41dc-9793-4203bdee9bc7,49,Andijan,4676270.469284538,1032699.6478904947,3971738.0125217056,4,0
1ff7a1bd-e3ff-4546-943c-d990646e2728,64,Bukhara,5516405.469402274,679780.042670084,3765504.0837808317,3,0
0b5ae6f5-7670-4220-b628-524d0a16d0a6,28,Tashkent,4422683.67864154,4435651.672113278,4093099.882825423,4,1
d829a4c3-1582-4739-9756-0e7f79457fab,38,Andijan,4419939.197067615,3529909.213813339,2976866.4809157876,2,0
055a0248-f87c-4004-9981-6bdee7422cae,43,Fergana,5843654.572321754,5933761.368406706,3883024.557866187,5,0
7d24953f-21b0-4754-b965-cde42ec8c85a,42,Andijan,8052431.917592557,1820708.4874538064,2413863.736236943,2,1
c071e132-ccf5-4648-bd3c-c03dfe76dee3,39,Bukhara,6535018.1636345945,2573900.45374066,2742434.0653947066,0,0
afe117d6-1556-4f35-bf77-92cfe123177c,44,Samarkand,7957027.757147085,107962.61766667012,2673706.775595209,1,0
7eb54670-06ff-4397-ba22-8883fcec8a39,30,Fergana,2906761.783812996,4709876.946922254,3023865.018224494,0,0
916322cd-9cef-447c-98b7-2f4572d70156,50,Bukhara,5634725.266510723,2750808.9029159844,1713508.9136879216,5,0
add82cdd-5989-407c-983c-1d432cfa6be8,51,Fergana,5310492.104116558,12613954.43207929,2774995.0968766385,5,0
bd93d932-a750-476a-af95-e0e76a61f515,58,Andijan,5702182.583353469,5133127.684450388,4451657.301518738,5,0
bd3b8711-9309-42d2-8303-bdca2b4832f1,52,Tashkent,7752463.941271145,2543260.6995519027,1907471.838188566,4,0
15b5596f-f57a-417e-aefc-4b1af4410da3,18,Bukhara,4558421.700415892,1529835.689077685,1670678.7180849677,5,0
bef4522d-c5b3-4282-932c-63842d947d18,38,Samarkand,4188993.2668918245,11784411.452270584,1751311.6723377719,3,0
1ecf7cb1-037a-4d9e-a5f3-001a4936c539,23,Andijan,6067961.5948373275,81994.0124301842,5661859.444074642,1,0
c5419a68-3f95-4106-912c-5b2daac33181,45,Bukhara,1443594.5448683053,1979399.4713847223,3464851.9808703777,0,0
